ID,SKU,Nome,Preço
11640,1104-10,"Tapete de Couro Berlim - Champanhe - Quadriculado (5x5) - 1,50 x 2,00 m",509
11621,1104-12,"Tapete de Couro Berlim - Branco - Quadriculado (5x5) - 1,50 x 2,00 m",509
11702,1104-15,"Tapete de Couro Berlim - Cinza Claro - Quadriculado (5x5) - 1,50 x 2,00 m",509
11681,1104-35,"Tapete de Couro Berlim - Mix Marrom e Cinza - Quadriculado (5x5) - 1,50 x 2,00 m",509
13188,1104-41,"Tapete de Couro Berlim - Mix Preto, Branco e Cinza - Quadriculado (5x5) - 1,50 x 2,00 m",509
13547,1104-42,"Tapete de Couro Berlim - Mix de Marrom, Branco e Cinza - Quadriculado (5x5) - 1,50 x 2,00 m",509
11514,1105-01,"Tapete de Couro Berlim - Preto e Branco - Quadriculado (5x5) - 2,00 x 2,00 m",679
11659,1105-05,"Tapete de Couro Berlim - Bege Claro - Quadriculado (5x5) - 2,00 x 2,00 m",679
12933,1105-08,"Tapete de Couro Berlim - Marrom Avermelhado Malhado - Quadriculado (5x5) - 2,00 x 2,00 m",679
11639,1105-10,"Tapete de Couro Berlim - Champanhe - Quadriculado (5x5) - 2,00 x 2,00 m",679
11620,1105-12,"Tapete de Couro Berlim - Branco - Quadriculado (5x5) - 2,00 x 2,00 m",679
11701,1105-15,"Tapete de Couro Berlim - Cinza Claro - Quadriculado (5x5) - 2,00 x 2,00 m",679
11680,1105-35,"Tapete de Couro Berlim - Mix Marrom e Cinza - Quadriculado (5x5) - 2,00 x 2,00 m",679
13187,1105-41,"Tapete de Couro Berlim - Mix Preto, Branco e Cinza - Quadriculado (5x5) - 2,00 x 2,00 m",679
13546,1105-42,"Tapete de Couro Berlim - Mix de Marrom, Branco e Cinza - Quadriculado (5x5) - 2,00 x 2,00 m",679
11515,1106-01,"Tapete de Couro Berlim - Preto e Branco - Quadriculado (5x5) - 2,00 x 2,50 m",849
11658,1106-05,"Tapete de Couro Berlim - Bege Claro - Quadriculado (5x5) - 2,00 x 2,50 m",849
12932,1106-08,"Tapete de Couro Berlim - Marrom Avermelhado Malhado - Quadriculado (5x5) - 2,00 x 2,50 m",849
11638,1106-10,"Tapete de Couro Berlim - Champanhe - Quadriculado (5x5) - 2,00 x 2,50 m",849
11619,1106-12,"Tapete de Couro Berlim - Branco - Quadriculado (5x5) - 2,00 x 2,50 m",849
11700,1106-15,"Tapete de Couro Berlim - Cinza Claro - Quadriculado (5x5) - 2,00 x 2,50 m",849
11679,1106-35,"Tapete de Couro Berlim - Mix Marrom e Cinza - Quadriculado (5x5) - 2,00 x 2,50 m",849
13186,1106-41,"Tapete de Couro Berlim - Mix Preto, Branco e Cinza - Quadriculado (5x5) - 2,00 x 2,50 m",849
13545,1106-42,"Tapete de Couro Berlim - Mix de Marrom, Branco e Cinza - Quadriculado (5x5) - 2,00 x 2,50 m",849
11541,1107-01,"Tapete de Couro Berlim - Preto e Branco - Quadriculado (5x5) - 2,00 x 3,00 m",1019
11657,1107-05,"Tapete de Couro Berlim - Bege Claro - Quadriculado (5x5) - 2,00 x 3,00 m",1019
12931,1107-08,"Tapete de Couro Berlim - Marrom Avermelhado Malhado - Quadriculado (5x5) - 2,00 x 3,00 m",1019
11637,1107-10,"Tapete de Couro Berlim - Champanhe - Quadriculado (5x5) - 2,00 x 3,00 m",1019
11618,1107-12,"Tapete de Couro Berlim - Branco - Quadriculado (5x5) - 2,00 x 3,00 m",1019
