ID,SKU,Nome,Preço
13177,8104-41-1,"Tapete de Couro Berlim - Mix Preto, Branco e Cinza - Quadriculado (5x5) - Redondo 1,60m Diâmetro",409
13536,8104-42-1,"Tapete de Couro Berlim - Mix de Marrom, Branco e Cinza - Quadriculado (5x5) - Redondo 1,60m Diâmetro",409
16579,8104-14-1,"Tapete de Couro Berlim - Bege Médio - Quadriculado (5x5) - Redondo 1,60m Diâmetro",409
17035,8104-06-1,"Tapete de Couro Berlim - Preto e Branco Malhado - Quadriculado (5x5) - Redondo 1,60m Diâmetro",409
11552,8105-01-1,"Tapete de Couro Berlim - Preto e Branco - Quadriculado (5x5) - Redondo 1,80m Diâmetro",529
11609,8105-12-1,"Tapete de Couro Berlim - Branco - Quadriculado (5x5) - Redondo 1,80m Diâmetro",529
11628,8105-10-1,"Tapete de Couro Berlim - Champanhe - Quadriculado (5x5) - Redondo 1,80m Diâmetro",529
11648,8105-05-1,"Tapete de Couro Berlim - Bege Claro - Quadriculado (5x5) - Redondo 1,80m Diâmetro",529
11669,8105-35-1,"Tapete de Couro Berlim - Mix Marrom e Cinza - Quadriculado (5x5) - Redondo 1,80m Diâmetro",529
11690,8105-15-1,"Tapete de Couro Berlim - Cinza Claro - Quadriculado (5x5) - Redondo 1,80m Diâmetro",529
12922,8105-08-1,"Tapete de Couro Berlim - Marrom Avermelhado Malhado - Quadriculado (5x5) - Redondo 1,80m Diâmetro",529
13176,8105-41-1,"Tapete de Couro Berlim - Mix Preto, Branco e Cinza - Quadriculado (5x5) - Redondo 1,80m Diâmetro",529
13535,8105-42-1,"Tapete de Couro Berlim - Mix de Marrom, Branco e Cinza - Quadriculado (5x5) - Redondo 1,80m Diâmetro",529
16578,8105-14-1,"Tapete de Couro Berlim - Bege Médio - Quadriculado (5x5) - Redondo 1,80m Diâmetro",529
17034,8105-06-1,"Tapete de Couro Berlim - Preto e Branco Malhado - Quadriculado (5x5) - Redondo 1,80m Diâmetro",529
11513,1104-01,"Tapete de Couro Berlim - Preto e Branco - Quadriculado (5x5) - 1,50 x 2,00 m",619
11621,1104-12,"Tapete de Couro Berlim - Branco - Quadriculado (5x5) - 1,50 x 2,00 m",619
11640,1104-10,"Tapete de Couro Berlim - Champanhe - Quadriculado (5x5) - 1,50 x 2,00 m",619
11660,1104-05,"Tapete de Couro Berlim - Bege Claro - Quadriculado (5x5) - 1,50 x 2,00 m",619
11681,1104-35,"Tapete de Couro Berlim - Mix Marrom e Cinza - Quadriculado (5x5) - 1,50 x 2,00 m",619
11702,1104-15,"Tapete de Couro Berlim - Cinza Claro - Quadriculado (5x5) - 1,50 x 2,00 m",619
12934,1104-08,"Tapete de Couro Berlim - Marrom Avermelhado Malhado - Quadriculado (5x5) - 1,50 x 2,00 m",619
13188,1104-41,"Tapete de Couro Berlim - Mix Preto, Branco e Cinza - Quadriculado (5x5) - 1,50 x 2,00 m",619
13547,1104-42,"Tapete de Couro Berlim - Mix de Marrom, Branco e Cinza - Quadriculado (5x5) - 1,50 x 2,00 m",619
16590,1104-14,"Tapete de Couro Berlim - Bege Médio - Quadriculado (5x5) - 1,50 x 2,00 m",619
17046,1104-06,"Tapete de Couro Berlim - Preto e Branco Malhado - Quadriculado (5x5) - 1,50 x 2,00 m",619
11553,8106-01-1,"Tapete de Couro Berlim - Preto e Branco - Quadriculado (5x5) - Redondo 2,00m Diâmetro",649
11608,8106-12-1,"Tapete de Couro Berlim - Branco - Quadriculado (5x5) - Redondo 2,00m Diâmetro",649
11627,8106-10-1,"Tapete de Couro Berlim - Champanhe - Quadriculado (5x5) - Redondo 2,00m Diâmetro",649
11647,8106-05-1,"Tapete de Couro Berlim - Bege Claro - Quadriculado (5x5) - Redondo 2,00m Diâmetro",649
11668,8106-35-1,"Tapete de Couro Berlim - Mix Marrom e Cinza - Quadriculado (5x5) - Redondo 2,00m Diâmetro",649
11689,8106-15-1,"Tapete de Couro Berlim - Cinza Claro - Quadriculado (5x5) - Redondo 2,00m Diâmetro",649
12921,8106-08-1,"Tapete de Couro Berlim - Marrom Avermelhado Malhado - Quadriculado (5x5) - Redondo 2,00m Diâmetro",649
13175,8106-41-1,"Tapete de Couro Berlim - Mix Preto, Branco e Cinza - Quadriculado (5x5) - Redondo 2,00m Diâmetro",649
13534,8106-42-1,"Tapete de Couro Berlim - Mix de Marrom, Branco e Cinza - Quadriculado (5x5) - Redondo 2,00m Diâmetro",649
16577,8106-14-1,"Tapete de Couro Berlim - Bege Médio - Quadriculado (5x5) - Redondo 2,00m Diâmetro",649
17033,8106-06-1,"Tapete de Couro Berlim - Preto e Branco Malhado - Quadriculado (5x5) - Redondo 2,00m Diâmetro",649
11514,1105-01,"Tapete de Couro Berlim - Preto e Branco - Quadriculado (5x5) - 2,00 x 2,00 m",819
11620,1105-12,"Tapete de Couro Berlim - Branco - Quadriculado (5x5) - 2,00 x 2,00 m",819
11639,1105-10,"Tapete de Couro Berlim - Champanhe - Quadriculado (5x5) - 2,00 x 2,00 m",819
11659,1105-05,"Tapete de Couro Berlim - Bege Claro - Quadriculado (5x5) - 2,00 x 2,00 m",819
11680,1105-35,"Tapete de Couro Berlim - Mix Marrom e Cinza - Quadriculado (5x5) - 2,00 x 2,00 m",819
11701,1105-15,"Tapete de Couro Berlim - Cinza Claro - Quadriculado (5x5) - 2,00 x 2,00 m",819
12933,1105-08,"Tapete de Couro Berlim - Marrom Avermelhado Malhado - Quadriculado (5x5) - 2,00 x 2,00 m",819
13187,1105-41,"Tapete de Couro Berlim - Mix Preto, Branco e Cinza - Quadriculado (5x5) - 2,00 x 2,00 m",819
13546,1105-42,"Tapete de Couro Berlim - Mix de Marrom, Branco e Cinza - Quadriculado (5x5) - 2,00 x 2,00 m",819
16589,1105-14,"Tapete de Couro Berlim - Bege Médio - Quadriculado (5x5) - 2,00 x 2,00 m",819
17045,1105-06,"Tapete de Couro Berlim - Preto e Branco Malhado - Quadriculado (5x5) - 2,00 x 2,00 m",819
11554,8107-01-1,"Tapete de Couro Berlim - Preto e Branco - Quadriculado (5x5) - Redondo 2,50m Diâmetro",1009
11607,8107-12-1,"Tapete de Couro Berlim - Branco - Quadriculado (5x5) - Redondo 2,50m Diâmetro",1009
11626,8107-10-1,"Tapete de Couro Berlim - Champanhe - Quadriculado (5x5) - Redondo 2,50m Diâmetro",1009
11646,8107-05-1,"Tapete de Couro Berlim - Bege Claro - Quadriculado (5x5) - Redondo 2,50m Diâmetro",1009
11667,8107-35-1,"Tapete de Couro Berlim - Mix Marrom e Cinza - Quadriculado (5x5) - Redondo 2,50m Diâmetro",1009
11688,8107-15-1,"Tapete de Couro Berlim - Cinza Claro - Quadriculado (5x5) - Redondo 2,50m Diâmetro",1009
12920,8107-08-1,"Tapete de Couro Berlim - Marrom Avermelhado Malhado - Quadriculado (5x5) - Redondo 2,50m Diâmetro",1009
13174,8107-41-1,"Tapete de Couro Berlim - Mix Preto, Branco e Cinza - Quadriculado (5x5) - Redondo 2,50m Diâmetro",1009
13533,8107-42-1,"Tapete de Couro Berlim - Mix de Marrom, Branco e Cinza - Quadriculado (5x5) - Redondo 2,50m Diâmetro",1009
16576,8107-14-1,"Tapete de Couro Berlim - Bege Médio - Quadriculado (5x5) - Redondo 2,50m Diâmetro",1009
17032,8107-06-1,"Tapete de Couro Berlim - Preto e Branco Malhado - Quadriculado (5x5) - Redondo 2,50m Diâmetro",1009
11515,1106-01,"Tapete de Couro Berlim - Preto e Branco - Quadriculado (5x5) - 2,00 x 2,50 m",1029
11619,1106-12,"Tapete de Couro Berlim - Branco - Quadriculado (5x5) - 2,00 x 2,50 m",1029
11638,1106-10,"Tapete de Couro Berlim - Champanhe - Quadriculado (5x5) - 2,00 x 2,50 m",1029
11658,1106-05,"Tapete de Couro Berlim - Bege Claro - Quadriculado (5x5) - 2,00 x 2,50 m",1029
