ID,SKU,Nome,Preço
10041,3106-10,"Tapete de Couro - Mandala - Marrom e Bege - Redondo 2,00m Diâmetro",1229
10052,3106-9,"Tapete de Couro - Mandala - Cinza e Bege Malhado - Redondo 2,00m Diâmetro",1229
10064,3106-11,"Tapete de Couro - Mandala - Branco e Marrom Exótico - Redondo 2,00m Diâmetro",1229
14414,3106-12,"Tapete de Couro - Mandala -Marrom e Bege - Redondo 2,00m Diâmetro",1229
9974,3107-1,"Tapete de Couro - Mandala - Marrom e Branco - Redondo 2,50m Diâmetro",1919
9985,3107-2,"Tapete de Couro - Mandala - Bege - Redondo 2,50m Diâmetro",1919
9994,3107-3,"Tapete de Couro - Mandala - Cinza - Redondo 2,50m Diâmetro",1919
10003,3107-4,"Tapete de Couro - Mandala - Marrom Avermelhado Malhado - Redondo 2,50m Diâmetro",1919
10012,3107-6,"Tapete de Couro - Mandala - Preto e Branco Malhado - Redondo 2,50m Diâmetro",1919
10022,3107-8,"Tapete de Couro - Mandala - Cinza e Marrom - Redondo 2,50m Diâmetro",1919
10032,3107-7,"Tapete de Couro - Mandala - Preto e Branco - Redondo 2,50m Diâmetro",1919
10042,3107-10,"Tapete de Couro - Mandala - Marrom e Bege - Redondo 2,50m Diâmetro",1919
10053,3107-9,"Tapete de Couro - Mandala - Cinza e Bege Malhado - Redondo 2,50m Diâmetro",1919
10065,3107-11,"Tapete de Couro - Mandala - Branco e Marrom Exótico - Redondo 2,50m Diâmetro",1919
14415,3107-12,"Tapete de Couro - Mandala -Marrom e Bege - Redondo 2,50m Diâmetro",1919
8381,mandala-01,Tapete de Couro - Mandala - Marrom e Branco,
9978,mandala-02,Tapete de Couro - Mandala - Bege,
9987,mandala-03,Tapete de Couro - Mandala - Cinza,
9996,mandala-04,Tapete de Couro - Mandala - Marrom Avermelhado Malhado,
10005,mandala-06,Tapete de Couro - Mandala - Preto e Branco Malhado,
10015,mandala-08,Tapete de Couro - Mandala - Cinza e Marrom,
10025,mandala-07,Tapete de Couro - Mandala - Preto e Branco,
10035,mandala-10,Tapete de Couro - Mandala - Marrom e Bege,
10046,mandala-09,Tapete de Couro - Mandala - Cinza e Bege Malhado,
10057,mandala-11,Tapete de Couro - Mandala - Branco e Marrom Exótico,
14408,mandala-12,Tapete de Couro - Mandala -Marrom e Bege,
